job_id,work_item_id,job_kind,status,group,name,base_version,base_config_sha256,code_ref,config_snapshot_ref,seed,changed_parameters,config_fingerprint,repeat_of,duplicate_resolution,purpose,run_id,run_start_receipt_ref,run_start_receipt_sha256,run_command_sha256,run_log_sha256,run_exit_code,U,S,H,ZS,best_epoch,decision,artifact_ref,artifact_manifest_sha256
RUN-001,V5-ABLATION-002,ablation,frozen,PSE_OFF,关闭 PSE seed 5 第1次,v5,def1d44cdee7ed4add7797637baf36b5715fc351068e0c154ac7f634cf2b7b9e,47956175d994df33e2ea6047acea0cc60b27e4d9,configs/RUN-001.yaml,5,"{""ablation_disable_pse"": true}",e8c79f80a23529661a9553d921129cbd58d5781ed63b1d0fd6599476041d4f61,,,种子 5 第1次：验证关闭 PSE 的影响,,,,,,,,,,,,,,
RUN-002,V5-ABLATION-002,ablation,frozen,PSE_OFF,关闭 PSE seed 5 第2次,v5,def1d44cdee7ed4add7797637baf36b5715fc351068e0c154ac7f634cf2b7b9e,47956175d994df33e2ea6047acea0cc60b27e4d9,configs/RUN-002.yaml,5,"{""ablation_disable_pse"": true}",e8c79f80a23529661a9553d921129cbd58d5781ed63b1d0fd6599476041d4f61,RUN-001,同 seed 独立复跑,种子 5 第2次：排除单次训练偶然性,,,,,,,,,,,,,,
RUN-003,V5-ABLATION-002,ablation,frozen,PSE_OFF,关闭 PSE seed 17 第1次,v5,def1d44cdee7ed4add7797637baf36b5715fc351068e0c154ac7f634cf2b7b9e,47956175d994df33e2ea6047acea0cc60b27e4d9,configs/RUN-003.yaml,17,"{""ablation_disable_pse"": true}",b06342a841ffbe8f453ce2ef88bfbfdd3aa42885503e77ac93795a1f1722d4eb,,,种子 17 第1次：验证关闭 PSE 的影响,,,,,,,,,,,,,,
RUN-004,V5-ABLATION-002,ablation,frozen,PSE_OFF,关闭 PSE seed 17 第2次,v5,def1d44cdee7ed4add7797637baf36b5715fc351068e0c154ac7f634cf2b7b9e,47956175d994df33e2ea6047acea0cc60b27e4d9,configs/RUN-004.yaml,17,"{""ablation_disable_pse"": true}",b06342a841ffbe8f453ce2ef88bfbfdd3aa42885503e77ac93795a1f1722d4eb,RUN-003,同 seed 独立复跑,种子 17 第2次：排除单次训练偶然性,,,,,,,,,,,,,,
