job_id,work_item_id,job_kind,status,group,name,base_version,base_config_sha256,code_ref,config_snapshot_ref,seed,changed_parameters,config_fingerprint,repeat_of,duplicate_resolution,purpose,run_id,run_start_receipt_ref,run_start_receipt_sha256,run_command_sha256,run_log_sha256,run_exit_code,U,S,H,ZS,best_epoch,decision,artifact_ref,artifact_manifest_sha256
RUN-001,V5-INNOVATION-020,innovation,completed,m1,race-aligned-seed5,v5,def1d44cdee7ed4add7797637baf36b5715fc351068e0c154ac7f634cf2b7b9e,model/v5-template-v2,config.yaml,5,"{""module"":""RACE"",""rival_universe"":""full_200_text_only"",""strength_grid"":""0.0:0.1:2.0"",""selected_strength"":0.1,""controls"":""no_contrast+wrong_role"",""official_test"":""single""}",7fe4bee83c15f6f711553317ae892cbed4558b45cdde0c44a8daf19dd1481f3a,,唯一正式 RACE 单模块行,验证决策级同角色竞争证据能否无test选参提高Mean8,RUN-001,,,,e5aafd20b27b6abe550ca82d1bd35db7f92340457a91372515f21103925ca597,0,66.96702837944031,66.12054705619812,66.54109576619167,81.2705397605896,0,stop_no_gain,warehouse://runs/v5/innovation/V5-INNOVATION-020/RUN-001,
