job_id,work_item_id,job_kind,status,group,name,base_version,base_config_sha256,code_ref,config_snapshot_ref,seed,changed_parameters,config_fingerprint,repeat_of,duplicate_resolution,purpose,run_id,run_start_receipt_ref,run_start_receipt_sha256,run_command_sha256,run_log_sha256,run_exit_code,U,S,H,ZS,best_epoch,decision,artifact_ref,artifact_manifest_sha256
RUN-001,V5-CONFIRM-004,confirmation,completed,LATEST_FULL_BASELINE,最新代码完整框架复现 seed 5 第 1 次,v5,def1d44cdee7ed4add7797637baf36b5715fc351068e0c154ac7f634cf2b7b9e,03be43a997fddcc8af55e0e38e4e9e49c1803d73,configs/RUN-001.yaml,5,"{""code_policy"":""latest"",""ablation_disable_fgvd_geometry"":false,""lambda_local_ce"":0.0,""lambda_confusion_contrast"":0.0,""lambda_crop_distill"":0.0}",f08464c9b2fc74957539557088d52841d3cfa96fdfaabd0d0509dc379a292840,,latest_code_parity_not_exact_old_commit,验证最新代码能否恢复历史最好框架约 74.4 H,V5-CONFIRM-004/RUN-001,,,,212f39bc632866169c0294faaca7a7ae0baf1e3d3f233daeb5c7d04229a0e1c4,0,72.19518423080444,76.16061568260193,74.12490355680482,81.38241767883301,37,not_restored_continue,.runtime/runs/v5/confirmation/V5-CONFIRM-004/RUN-001,
RUN-002,V5-CONFIRM-004,confirmation,completed,LATEST_FULL_BASELINE,最新代码完整框架复现 seed 5 第 2 次,v5,def1d44cdee7ed4add7797637baf36b5715fc351068e0c154ac7f634cf2b7b9e,03be43a997fddcc8af55e0e38e4e9e49c1803d73,configs/RUN-001.yaml,5,"{""code_policy"":""latest"",""ablation_disable_fgvd_geometry"":false,""lambda_local_ce"":0.0,""lambda_confusion_contrast"":0.0,""lambda_crop_distill"":0.0}",f08464c9b2fc74957539557088d52841d3cfa96fdfaabd0d0509dc379a292840,RUN-001,independent_same_seed_repeat,未命中后按相同条件独立重启,V5-CONFIRM-004/RUN-002,,,,4c8e8c39733baf80357b08a2806ca76570d9291a438e16facc381b725b5d252f,0,71.9668447971344,76.52385234832764,74.17542393024217,81.3496470451355,38,not_restored_continue,.runtime/runs/v5/confirmation/V5-CONFIRM-004/RUN-002,
RUN-003,V5-CONFIRM-004,confirmation,completed,LATEST_FULL_BASELINE,最新代码完整框架复现 seed 5 第 3 次,v5,def1d44cdee7ed4add7797637baf36b5715fc351068e0c154ac7f634cf2b7b9e,03be43a997fddcc8af55e0e38e4e9e49c1803d73,configs/RUN-001.yaml,5,"{""code_policy"":""latest"",""ablation_disable_fgvd_geometry"":false,""lambda_local_ce"":0.0,""lambda_confusion_contrast"":0.0,""lambda_crop_distill"":0.0}",f08464c9b2fc74957539557088d52841d3cfa96fdfaabd0d0509dc379a292840,RUN-001,independent_same_seed_repeat,未命中后按相同条件独立重启,V5-CONFIRM-004/RUN-003,,,,a81d7900203147a7f965e3c5909141352968c936824b8ba2bd57144338467632,0,72.06242084503174,76.45567059516907,74.19406830495885,81.27683997154236,36,not_restored_continue,.runtime/runs/v5/confirmation/V5-CONFIRM-004/RUN-003,
RUN-004,V5-CONFIRM-004,confirmation,completed,LATEST_FULL_BASELINE,最新代码完整框架复现 seed 5 第 4 次,v5,def1d44cdee7ed4add7797637baf36b5715fc351068e0c154ac7f634cf2b7b9e,03be43a997fddcc8af55e0e38e4e9e49c1803d73,configs/RUN-001.yaml,5,"{""code_policy"":""latest"",""ablation_disable_fgvd_geometry"":false,""lambda_local_ce"":0.0,""lambda_confusion_contrast"":0.0,""lambda_crop_distill"":0.0}",f08464c9b2fc74957539557088d52841d3cfa96fdfaabd0d0509dc379a292840,RUN-001,independent_same_seed_repeat,未命中后按相同条件独立重启,V5-CONFIRM-004/RUN-004,,,,37a2a7c96f664dfcf9a8385d94a529b8ab08dbb7d9cee4b4263385add3efee85,0,71.99290990829468,76.41363739967346,74.13743143911037,81.41632080078125,38,not_restored_continue,.runtime/runs/v5/confirmation/V5-CONFIRM-004/RUN-004,
RUN-005,V5-CONFIRM-004,confirmation,completed,LATEST_FULL_BASELINE,最新代码完整框架复现 seed 5 第 5 次,v5,def1d44cdee7ed4add7797637baf36b5715fc351068e0c154ac7f634cf2b7b9e,03be43a997fddcc8af55e0e38e4e9e49c1803d73,configs/RUN-001.yaml,5,"{""code_policy"":""latest"",""ablation_disable_fgvd_geometry"":false,""lambda_local_ce"":0.0,""lambda_confusion_contrast"":0.0,""lambda_crop_distill"":0.0}",f08464c9b2fc74957539557088d52841d3cfa96fdfaabd0d0509dc379a292840,RUN-001,independent_same_seed_repeat,第五次同条件独立重启并按硬上限收口,V5-CONFIRM-004/RUN-005,,,,92b18fbb5b239384d63e69548d7db2a2bb3187eb2eba871de37a729651a52d4a,0,72.16625809669495,76.32122039794922,74.1856073701434,81.38738870620728,37,not_restored_hard_cap_reached,.runtime/runs/v5/confirmation/V5-CONFIRM-004/RUN-005,
