job_id,work_item_id,job_kind,status,group,name,base_version,base_config_sha256,code_ref,config_snapshot_ref,seed,changed_parameters,config_fingerprint,repeat_of,duplicate_resolution,purpose,run_id,run_start_receipt_ref,run_start_receipt_sha256,run_command_sha256,run_log_sha256,run_exit_code,U,S,H,ZS,best_epoch,decision,artifact_ref,artifact_manifest_sha256
RUN-001,V5-INNOVATION-016,innovation,completed,te_pse_vsc,te-pse-vsc-seed5,v5,def1d44cdee7ed4add7797637baf36b5715fc351068e0c154ac7f634cf2b7b9e,commit:3e91d348abb82fab8c9046c73f55de0252a56ee7,config.yaml,5,"{""parent_te_pse_commit"":""b7f060afdd6d42baeee25b4d3068389085d88286"",""vsc_weight"":0.1,""vsc_direction"":""symmetric"",""centroid_source"":""seen_train_90pct_only"",""inference_change"":false}",3b60554d3dd493d738f1de839205fcf670bfd7ab33f38c2f0b9ab4de6c645d24,,首个冻结配置，无重复,验证简单双向视觉语义中心一致性是否改善TE-PSE的raw GZSL H,RUN-001,,,,22de546a8e72fae2c3491f38eb888db0ac0f2efb6ba137c64942a6161abe3f40,0,63.251662254333496,64.15867805480957,63.70194169736658,79.82809543609619,99,stop_no_gain,warehouse://runs/v5/innovation/V5-INNOVATION-016/RUN-001,
