job_id,work_item_id,job_kind,status,group,name,base_version,base_config_sha256,code_ref,config_snapshot_ref,seed,changed_parameters,config_fingerprint,repeat_of,duplicate_resolution,purpose,run_id,run_start_receipt_ref,run_start_receipt_sha256,run_command_sha256,run_log_sha256,run_exit_code,U,S,H,ZS,best_epoch,decision,artifact_ref,artifact_manifest_sha256
RUN-001,V5-INNOVATION-009,innovation,frozen,image_conditioned_pse,image-conditioned-PSE-seed5,v5,def1d44cdee7ed4add7797637baf36b5715fc351068e0c154ac7f634cf2b7b9e,model/v5-template-v1,config.yaml,5,"{""interaction_mode"":""image_conditioned_pse"",""text_source"":""gpt56_8sent""}",c5caaa097be68d8af40f90f5ec0165acb0a9e8d575a34e442191dbbfaf50933e,,unique_config,验证全局图像选择8句话是否优于V5的ICSA,,,,,,,,,,,,,,
