job_id,work_item_id,job_kind,status,group,name,base_version,base_config_sha256,code_ref,config_snapshot_ref,seed,changed_parameters,config_fingerprint,repeat_of,duplicate_resolution,purpose,run_id,run_start_receipt_ref,run_start_receipt_sha256,run_command_sha256,run_log_sha256,run_exit_code,U,S,H,ZS,best_epoch,decision,artifact_ref,artifact_manifest_sha256
RUN-001,V3-INNOVATION-001,innovation,legacy_summary_only,legacy_backfill,source config,v3,7dac00c7607fd784cf97e7a9a65c90849c1b1f32112fcfa16700fbf847c741a8,4b259379d99c1a791442ea9e2fac0bb22b2411a9,../../../module_trials/IDEA-0002_fae_memory_jepa/TRIAL-003_conditional_bvsa_text/config.yaml,5,"{""bvsa_text_mode"":""conditional"",""local_weight"":0.2,""pse_outer_ratio"":0.65}",1ec3d2eb2ca8bb9cbaf60c945ba0e475b0f2ba5f361b1236fccdb4d7f9a08317,,legacy record preserved,preserve historical evidence,trial003-main100-069,,,,,,71.90,77.16,74.43,81.62,34,legacy_owner_activated,legacy:trial003-main100-069,
RUN-002,V3-INNOVATION-001,innovation,legacy_summary_only,legacy_backfill,frozen repeat,v3,7dac00c7607fd784cf97e7a9a65c90849c1b1f32112fcfa16700fbf847c741a8,4b259379d99c1a791442ea9e2fac0bb22b2411a9,../../../module_trials/IDEA-0002_fae_memory_jepa/TRIAL-003_conditional_bvsa_text/config.yaml,5,"{""bvsa_text_mode"":""conditional"",""local_weight"":0.2,""pse_outer_ratio"":0.65}",1ec3d2eb2ca8bb9cbaf60c945ba0e475b0f2ba5f361b1236fccdb4d7f9a08317,RUN-001,legacy record preserved,preserve historical evidence,trial003-main100-091,,,,,,71.80,77.40,74.49,81.68,45,repeat_evidence,legacy:trial003-main100-091,
RUN-003,V3-INNOVATION-001,innovation,legacy_summary_only,legacy_backfill,frozen repeat,v3,7dac00c7607fd784cf97e7a9a65c90849c1b1f32112fcfa16700fbf847c741a8,4b259379d99c1a791442ea9e2fac0bb22b2411a9,../../../module_trials/IDEA-0002_fae_memory_jepa/TRIAL-003_conditional_bvsa_text/config.yaml,5,"{""bvsa_text_mode"":""conditional"",""local_weight"":0.2,""pse_outer_ratio"":0.65}",1ec3d2eb2ca8bb9cbaf60c945ba0e475b0f2ba5f361b1236fccdb4d7f9a08317,RUN-001,legacy record preserved,preserve historical evidence,trial003-main100-092,,,,,,71.90,77.14,74.43,81.52,34,repeat_evidence,legacy:trial003-main100-092,
RUN-004,V3-INNOVATION-001,innovation,legacy_summary_only,legacy_backfill,frozen repeat,v3,7dac00c7607fd784cf97e7a9a65c90849c1b1f32112fcfa16700fbf847c741a8,4b259379d99c1a791442ea9e2fac0bb22b2411a9,../../../module_trials/IDEA-0002_fae_memory_jepa/TRIAL-003_conditional_bvsa_text/config.yaml,5,"{""bvsa_text_mode"":""conditional"",""local_weight"":0.2,""pse_outer_ratio"":0.65}",1ec3d2eb2ca8bb9cbaf60c945ba0e475b0f2ba5f361b1236fccdb4d7f9a08317,RUN-001,legacy record preserved,preserve historical evidence,trial003-main100-093,,,,,,71.63,77.29,74.35,81.48,34,repeat_evidence,legacy:trial003-main100-093,
RUN-005,V3-INNOVATION-001,innovation,legacy_summary_only,legacy_backfill,frozen repeat,v3,7dac00c7607fd784cf97e7a9a65c90849c1b1f32112fcfa16700fbf847c741a8,4b259379d99c1a791442ea9e2fac0bb22b2411a9,../../../module_trials/IDEA-0002_fae_memory_jepa/TRIAL-003_conditional_bvsa_text/config.yaml,5,"{""bvsa_text_mode"":""conditional"",""local_weight"":0.2,""pse_outer_ratio"":0.65}",1ec3d2eb2ca8bb9cbaf60c945ba0e475b0f2ba5f361b1236fccdb4d7f9a08317,RUN-001,legacy record preserved,preserve historical evidence,trial003-main100-094,,,,,,72.53,76.40,74.41,81.45,33,repeat_evidence,legacy:trial003-main100-094,
RUN-006,V3-INNOVATION-001,innovation,legacy_summary_only,legacy_backfill,best observed repeat,v3,7dac00c7607fd784cf97e7a9a65c90849c1b1f32112fcfa16700fbf847c741a8,4b259379d99c1a791442ea9e2fac0bb22b2411a9,../../../module_trials/IDEA-0002_fae_memory_jepa/TRIAL-003_conditional_bvsa_text/config.yaml,5,"{""bvsa_text_mode"":""conditional"",""local_weight"":0.2,""pse_outer_ratio"":0.65}",1ec3d2eb2ca8bb9cbaf60c945ba0e475b0f2ba5f361b1236fccdb4d7f9a08317,RUN-001,legacy record preserved,preserve historical evidence,trial003-main100-095,,,,,,72.13,77.11,74.54,81.65,34,repeat_evidence,legacy:trial003-main100-095,
